Id,Area (ABD),Diameter (ABD),Volume (ABD),Diameter (ESD),Volume (ESD),Length,Width,Aspect Ratio,Transparency,Intensity,Sigma Intensity,Sum Intensity,Compactness,Elongation,Perimeter,Convex Perimeter,Roughness,Feret Max Angle,PPC,Ch1 Peak,Ch1 TOF,Ch2 Peak,Ch2 TOF,Ch3 Peak,Ch3 TOF,Avg Red,Avg Green,Avg Blue,Red Green Ratio,Blue Green,Red Blue Ratio,CaptureX,CaptureY,SaveX,SaveY,PixelW,PixelH,Cal Const,Timestamp,Filename
1164,591.93,27.45,1.08e+004,39.71,3.28e+004,45.47,30.59,0.67,0.31,51.89,18.05,10533.00,6.60,18.68,221.54,124.83,1.77,-70.00,1.00,186.00,1640.00,254.00,5776.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,629,503,478,472,78,85,1.7076,"2008-03-11 16:09:55.239",S04.2008-03-10.300F4X3_000015.tif
1165,542.36,26.28,9.50e+003,28.46,1.21e+004,31.52,25.61,0.81,0.08,114.18,41.20,21238.00,1.54,2.42,102.36,89.47,1.14,65.00,1.00,193.00,1853.00,294.00,1204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,966,370,558,472,57,77,1.7076,"2008-03-11 16:09:55.439",S04.2008-03-10.300F4X3_000015.tif
1166,670.66,29.22,1.31e+004,34.84,2.22e+004,40.65,29.03,0.71,0.16,107.27,40.06,24673.00,2.56,5.88,147.00,109.54,1.34,75.00,1.00,193.00,1853.00,294.00,1204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,947,645,617,472,76,83,1.7076,"2008-03-11 16:09:55.439",S04.2008-03-10.300F4X3_000015.tif
1167,3542.82,67.16,1.59e+005,72.54,2.00e+005,82.83,58.04,0.70,0.07,139.29,34.27,169238.00,1.46,2.11,254.77,228.03,1.12,-50.00,1.00,318.00,19.00,170.00,3899.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,853,264,695,472,100,105,1.7076,"2008-03-11 16:09:55.599",S04.2008-03-10.300F4X3_000015.tif
1168,373.23,21.80,5.42e+003,25.49,8.67e+003,29.87,19.86,0.67,0.14,77.50,33.89,9920.00,2.35,5.19,105.01,80.12,1.31,-75.00,1.00,318.00,19.00,170.00,3899.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,705,432,797,472,73,77,1.7076,"2008-03-11 16:09:55.599",S04.2008-03-10.300F4X3_000015.tif
1169,1122.62,37.81,2.83e+004,47.49,5.61e+004,52.25,43.28,0.83,0.20,77.67,31.93,29904.00,5.55,15.38,279.92,149.30,1.87,-80.00,1.00,300.00,12565.00,237.00,11171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581,390,872,472,86,90,1.7076,"2008-03-11 16:09:55.890",S04.2008-03-10.300F4X3_000015.tif
1170,425.72,23.28,6.61e+003,27.95,1.14e+004,32.63,22.20,0.68,0.17,101.25,41.17,14783.00,3.64,9.33,139.58,87.86,1.59,5.00,1.00,399.00,9871.00,262.00,4115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,786,634,0,579,79,73,1.7076,"2008-03-11 16:09:57.151",S04.2008-03-10.300F4X3_000015.tif
1171,688.15,29.60,1.36e+004,38.52,2.99e+004,49.78,25.24,0.51,0.23,109.22,41.45,25777.00,2.74,6.44,153.83,121.09,1.27,-25.00,1.00,185.00,3579.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284,136,81,579,87,76,1.7076,"2008-03-11 16:09:57.352",S04.2008-03-10.300F4X3_000015.tif
1172,696.90,29.79,1.38e+004,32.40,1.78e+004,34.68,30.74,0.89,0.08,126.24,45.50,30172.00,1.71,3.03,122.26,101.84,1.20,-20.00,1.00,188.00,1180.00,271.00,4663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352,181,170,579,79,78,1.7076,"2008-03-11 16:09:57.562",S04.2008-03-10.300F4X3_000015.tif
1173,376.15,21.88,5.49e+003,26.89,1.02e+004,33.16,16.95,0.51,0.19,114.83,41.19,14813.00,1.82,3.44,92.87,84.52,1.10,15.00,1.00,188.00,1180.00,271.00,4663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117,311,251,579,79,70,1.7076,"2008-03-11 16:09:57.562",S04.2008-03-10.300F4X3_000015.tif
1174,437.38,23.60,6.88e+003,31.75,1.68e+004,40.65,21.76,0.54,0.26,76.77,33.69,11515.00,4.88,13.25,163.73,99.82,1.64,-75.00,1.00,188.00,1180.00,271.00,4663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,970,651,332,579,53,83,1.7076,"2008-03-11 16:09:57.562",S04.2008-03-10.300F4X3_000015.tif
1175,262.43,18.28,3.20e+003,30.24,1.45e+004,42.83,10.15,0.24,0.40,75.00,31.98,6750.00,3.14,7.72,101.70,95.05,1.07,-85.00,1.00,188.00,1180.00,271.00,4663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96,696,387,579,66,71,1.7076,"2008-03-11 16:09:57.562",S04.2008-03-10.300F4X3_000015.tif
1176,1332.57,41.19,3.66e+004,73.32,2.06e+005,99.93,35.01,0.35,0.44,84.97,31.49,38830.00,8.09,23.36,367.95,230.48,1.60,80.00,1.00,304.00,1.00,274.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,943,651,455,579,80,116,1.7076,"2008-03-11 16:09:57.872",S04.2008-03-10.300F4X3_000015.tif
1177,419.89,23.12,6.47e+003,29.08,1.29e+004,36.28,18.92,0.52,0.20,97.45,35.72,14033.00,1.94,3.83,101.11,91.42,1.11,-70.00,1.00,216.00,3647.00,239.00,1189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,634,586,537,579,72,80,1.7076,"2008-03-11 16:09:58.423",S04.2008-03-10.300F4X3_000015.tif
1178,551.10,26.49,9.73e+003,36.48,2.54e+004,44.49,27.20,0.61,0.27,101.44,42.61,19173.00,3.74,9.64,160.90,114.69,1.40,-30.00,1.00,546.00,3.00,175.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,141,611,579,83,79,1.7076,"2008-03-11 16:09:59.234",S04.2008-03-10.300F4X3_000015.tif
1179,3105.43,62.88,1.30e+005,71.86,1.94e+005,81.97,64.35,0.79,0.12,150.56,43.33,160348.00,2.09,4.33,285.50,225.90,1.26,-25.00,1.00,574.00,4479.00,262.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,729,242,696,579,105,98,1.7076,"2008-03-11 16:09:59.415",S04.2008-03-10.300F4X3_000015.tif
1180,889.35,33.65,2.00e+004,53.05,7.82e+004,69.70,23.44,0.34,0.37,101.67,39.34,31008.00,3.88,10.08,208.13,166.75,1.25,50.00,1.00,203.00,53.00,272.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680,239,803,579,94,93,1.7076,"2008-03-11 16:09:59.935",S04.2008-03-10.300F4X3_000015.tif
1181,486.95,24.90,8.08e+003,30.10,1.43e+004,36.89,21.85,0.59,0.17,82.83,37.17,13832.00,2.79,6.63,130.75,94.62,1.38,-65.00,1.00,203.00,53.00,272.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,374,415,899,579,76,80,1.7076,"2008-03-11 16:09:59.935",S04.2008-03-10.300F4X3_000015.tif
1182,428.64,23.36,6.68e+003,30.95,1.55e+004,39.62,19.94,0.50,0.25,89.10,41.75,13098.00,2.80,6.65,122.85,97.28,1.26,-55.00,1.00,203.00,53.00,272.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234,460,0,0,75,80,1.7076,"2008-03-11 16:09:59.935",S04.2008-03-10.300F4X3_000016.tif
1183,247.85,17.76,2.94e+003,26.60,9.85e+003,32.63,17.08,0.52,0.33,45.76,16.05,3890.00,8.24,23.86,160.24,83.62,1.92,85.00,1.00,203.00,53.00,272.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,633,77,0,70,79,1.7076,"2008-03-11 16:09:59.935",S04.2008-03-10.300F4X3_000016.tif
1184,405.31,22.72,6.14e+003,27.25,1.06e+004,33.16,19.61,0.59,0.17,100.63,45.42,13988.00,2.38,5.30,110.19,85.67,1.29,-15.00,1.00,176.00,7138.00,268.00,1162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,451,149,0,79,72,1.7076,"2008-03-11 16:10:00.406",S04.2008-03-10.300F4X3_000016.tif
1185,556.94,26.63,9.89e+003,31.06,1.57e+004,37.72,23.68,0.63,0.14,100.12,41.73,19122.00,1.97,3.94,117.43,97.65,1.20,-60.00,1.00,176.00,7138.00,268.00,1162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581,501,230,0,75,80,1.7076,"2008-03-11 16:10:00.406",S04.2008-03-10.300F4X3_000016.tif
1186,460.71,24.22,7.44e+003,25.56,8.74e+003,28.71,22.20,0.77,0.05,108.28,35.35,17109.00,1.21,1.00,83.62,80.34,1.04,35.00,1.00,208.00,4771.00,296.00,5308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,1,307,0,75,71,1.7076,"2008-03-11 16:10:00.606",S04.2008-03-10.300F4X3_000016.tif
1187,431.55,23.44,6.74e+003,29.73,1.38e+004,36.86,21.79,0.59,0.21,93.69,38.88,13866.00,2.09,4.32,106.36,93.47,1.14,-30.00,1.00,208.00,4771.00,296.00,5308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,687,126,384,0,79,75,1.7076,"2008-03-11 16:10:00.606",S04.2008-03-10.300F4X3_000016.tif
1188,367.40,21.63,5.30e+003,26.44,9.68e+003,33.61,19.61,0.58,0.18,94.98,40.63,11968.00,2.17,4.60,100.11,83.11,1.20,-75.00,1.00,208.00,4771.00,296.00,5308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465,596,465,0,73,79,1.7076,"2008-03-11 16:10:00.606",S04.2008-03-10.300F4X3_000016.tif
1189,341.16,20.84,4.74e+003,26.06,9.26e+003,30.89,17.66,0.57,0.20,74.44,34.68,8710.00,2.49,5.65,103.36,81.91,1.26,-70.00,1.00,178.00,1162.00,273.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,56,540,0,75,77,1.7076,"2008-03-11 16:10:01.047",S04.2008-03-10.300F4X3_000016.tif
1190,349.91,21.11,4.92e+003,28.07,1.16e+004,34.09,20.60,0.60,0.25,81.65,34.82,9798.00,2.43,5.45,103.36,88.24,1.17,-20.00,1.00,186.00,50.00,240.00,5928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189,436,617,0,79,74,1.7076,"2008-03-11 16:10:01.257",S04.2008-03-10.300F4X3_000016.tif
1191,390.73,22.30,5.81e+003,27.25,1.06e+004,34.85,20.01,0.57,0.18,90.13,41.04,12077.00,3.23,8.02,125.92,85.67,1.47,-80.00,1.00,192.00,5248.00,252.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,588,281,698,0,72,80,1.7076,"2008-03-11 16:10:01.928",S04.2008-03-10.300F4X3_000016.tif
1192,419.89,23.12,6.47e+003,31.22,1.59e+004,34.86,27.96,0.80,0.26,77.63,38.23,11179.00,3.61,9.22,137.92,98.13,1.41,35.00,1.00,192.00,5248.00,252.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,702,450,772,0,77,78,1.7076,"2008-03-11 16:10:01.928",S04.2008-03-10.300F4X3_000016.tif
1193,364.49,21.54,5.23e+003,26.50,9.75e+003,31.96,20.62,0.65,0.19,79.89,35.96,9986.00,3.85,9.99,132.75,83.31,1.59,75.00,1.00,221.00,715.00,254.00,4227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,714,168,851,0,73,78,1.7076,"2008-03-11 16:10:02.790",S04.2008-03-10.300F4X3_000016.tif
1194,446.13,23.83,7.09e+003,26.47,9.71e+003,27.82,23.67,0.85,0.10,93.54,35.96,14312.00,1.87,3.59,102.36,83.22,1.23,80.00,1.00,221.00,715.00,254.00,4227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,875,677,926,0,75,76,1.7076,"2008-03-11 16:10:02.790",S04.2008-03-10.300F4X3_000016.tif
1195,755.22,31.01,1.56e+004,37.59,2.78e+004,39.88,30.16,0.76,0.18,117.81,44.04,30513.00,2.57,5.91,156.24,118.17,1.32,-65.00,1.00,216.00,3726.00,247.00,3036.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,342,1,0,82,82,66,1.7076,"2008-03-11 16:10:03.220",S04.2008-03-10.300F4X3_000016.tif
1196,329.50,20.48,4.50e+003,25.71,8.90e+003,32.63,16.12,0.49,0.20,94.89,37.55,10723.00,2.30,5.02,97.53,80.82,1.21,85.00,1.00,185.00,3505.00,249.00,9627.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,770,28,84,82,70,79,1.7076,"2008-03-11 16:10:03.881",S04.2008-03-10.300F4X3_000016.tif
1197,895.18,33.76,2.01e+004,38.82,3.06e+004,43.25,34.15,0.79,0.13,95.59,36.07,29347.00,3.42,8.62,196.05,122.03,1.61,-80.00,1.00,211.00,2329.00,246.00,2426.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,746,612,156,82,80,85,1.7076,"2008-03-11 16:10:04.322",S04.2008-03-10.300F4X3_000016.tif
1198,533.61,26.07,9.27e+003,34.84,2.21e+004,44.89,21.69,0.48,0.25,86.64,36.74,15856.00,3.12,7.66,144.58,109.51,1.32,-70.00,1.00,206.00,4628.00,252.00,4189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,645,62,238,82,73,85,1.7076,"2008-03-11 16:10:04.502",S04.2008-03-10.300F4X3_000016.tif
1199,460.71,24.22,7.44e+003,29.17,1.30e+004,35.84,20.73,0.58,0.17,106.85,41.90,16882.00,1.92,3.76,105.36,91.71,1.15,35.00,1.00,215.00,5385.00,247.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,464,1,313,82,77,61,1.7076,"2008-03-11 16:10:04.963",S04.2008-03-10.300F4X3_000016.tif
1200,387.81,22.22,5.75e+003,29.44,1.34e+004,34.85,18.78,0.54,0.25,86.62,38.09,11521.00,2.69,6.31,114.60,92.54,1.24,-80.00,1.00,215.00,5385.00,247.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,727,1,392,82,71,71,1.7076,"2008-03-11 16:10:04.963",S04.2008-03-10.300F4X3_000016.tif
1201,419.89,23.12,6.47e+003,25.99,9.20e+003,28.43,23.23,0.82,0.11,96.65,46.71,13917.00,1.80,3.37,97.53,81.71,1.19,25.00,1.00,189.00,1696.00,255.00,1154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,359,211,465,82,75,74,1.7076,"2008-03-11 16:10:05.153",S04.2008-03-10.300F4X3_000016.tif
1202,693.98,29.73,1.38e+004,31.60,1.65e+004,34.86,26.73,0.77,0.06,82.11,31.42,19543.00,1.25,1.00,104.53,99.33,1.05,-55.00,1.00,189.00,1696.00,255.00,1154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,468,576,542,82,76,79,1.7076,"2008-03-11 16:10:05.153",S04.2008-03-10.300F4X3_000016.tif
1203,332.41,20.57,4.56e+003,25.46,8.64e+003,27.82,22.20,0.80,0.19,105.39,38.57,12015.00,2.78,6.58,107.77,80.05,1.35,80.00,1.00,210.00,1934.00,280.00,667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275,87,620,82,73,76,1.7076,"2008-03-11 16:10:05.363",S04.2008-03-10.300F4X3_000016.tif
1204,1008.90,35.84,2.41e+004,48.77,6.07e+004,60.65,34.85,0.57,0.27,76.79,36.22,26571.00,8.38,24.28,325.90,153.31,2.13,70.00,1.00,210.00,1934.00,280.00,667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,303,418,695,82,81,93,1.7076,"2008-03-11 16:10:05.363",S04.2008-03-10.300F4X3_000016.tif
1205,370.32,21.71,5.36e+003,28.69,1.24e+004,33.46,24.68,0.74,0.24,78.09,33.01,9918.00,4.28,11.37,141.17,90.20,1.56,35.00,1.00,210.00,1934.00,280.00,667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,718,419,778,82,77,76,1.7076,"2008-03-11 16:10:05.363",S04.2008-03-10.300F4X3_000016.tif
1206,449.05,23.91,7.16e+003,26.32,9.55e+003,29.22,22.01,0.75,0.09,99.64,34.90,15345.00,1.60,2.66,95.11,82.75,1.15,-5.00,1.00,210.00,1934.00,280.00,667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,939,478,857,82,77,74,1.7076,"2008-03-11 16:10:05.363",S04.2008-03-10.300F4X3_000016.tif
1207,609.42,27.86,1.13e+004,37.78,2.82e+004,40.08,34.61,0.86,0.26,98.16,40.55,20515.00,3.58,9.15,165.66,118.75,1.39,-20.00,1.00,160.00,2409.00,264.00,2378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50,412,936,82,82,83,1.7076,"2008-03-11 16:10:05.554",S04.2008-03-10.300F4X3_000016.tif
1208,376.15,21.88,5.49e+003,28.27,1.18e+004,36.23,20.49,0.57,0.23,91.79,43.46,11841.00,3.10,7.61,121.09,88.87,1.36,80.00,1.00,160.00,2409.00,264.00,2378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101,451,0,177,72,81,1.7076,"2008-03-11 16:10:05.554",S04.2008-03-10.300F4X3_000016.tif
1209,434.47,23.52,6.81e+003,27.13,1.05e+004,30.78,23.91,0.78,0.13,107.80,39.46,16062.00,1.56,2.50,92.28,85.29,1.08,5.00,1.00,194.00,3585.00,250.00,5884.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,881,692,74,177,78,74,1.7076,"2008-03-11 16:10:05.904",S04.2008-03-10.300F4X3_000016.tif
1210,408.23,22.80,6.20e+003,51.15,7.01e+004,76.85,8.54,0.11,0.55,81.09,23.56,11352.00,5.38,14.84,166.17,160.79,1.03,-85.00,1.00,182.00,1141.00,305.00,1157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,516,294,154,177,65,105,1.7076,"2008-03-11 16:10:06.325",S04.2008-03-10.300F4X3_000016.tif
1211,437.38,23.60,6.88e+003,30.25,1.45e+004,36.06,24.27,0.67,0.22,70.85,32.00,10628.00,4.79,12.98,162.31,95.11,1.71,65.00,1.00,175.00,3402.00,287.00,4168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,520,221,177,46,79,1.7076,"2008-03-11 16:10:07.857",S04.2008-03-10.300F4X3_000016.tif
1212,373.23,21.80,5.42e+003,25.16,8.34e+003,30.11,20.54,0.68,0.13,82.79,38.71,10597.00,1.68,2.95,88.87,79.11,1.12,-35.00,1.00,266.00,1.00,253.00,1600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137,1,269,177,75,66,1.7076,"2008-03-11 16:10:08.267",S04.2008-03-10.300F4X3_000016.tif
1213,326.58,20.39,4.44e+003,28.10,1.16e+004,38.21,14.21,0.37,0.27,95.81,37.88,10731.00,2.68,6.27,104.94,88.34,1.19,80.00,1.00,237.00,6920.00,266.00,3517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796,170,346,177,69,82,1.7076,"2008-03-11 16:10:08.478",S04.2008-03-10.300F4X3_000016.tif
1214,364.49,21.54,5.23e+003,29.83,1.39e+004,37.61,18.78,0.50,0.28,74.29,34.08,9286.00,4.17,11.00,138.16,93.77,1.47,-65.00,1.00,166.00,3113.00,284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,837,669,417,177,71,80,1.7076,"2008-03-11 16:10:08.878",S04.2008-03-10.300F4X3_000016.tif
1215,798.96,31.89,1.70e+004,36.88,2.63e+004,42.27,28.27,0.67,0.14,101.85,37.46,27907.00,2.52,5.74,159.07,115.94,1.37,-70.00,1.00,205.00,1187.00,233.00,2373.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,683,42,490,177,81,83,1.7076,"2008-03-11 16:10:09.519",S04.2008-03-10.300F4X3_000016.tif
1216,469.46,24.45,7.65e+003,30.41,1.47e+004,36.53,21.26,0.58,0.20,87.17,35.73,14034.00,2.21,4.73,114.19,95.59,1.19,80.00,1.00,205.00,1187.00,233.00,2373.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,343,632,573,177,74,81,1.7076,"2008-03-11 16:10:09.519",S04.2008-03-10.300F4X3_000016.tif
1217,376.15,21.88,5.49e+003,29.28,1.31e+004,36.03,22.20,0.62,0.25,69.35,25.22,8946.00,2.92,7.02,117.43,92.05,1.28,85.00,1.00,166.00,7117.00,255.00,5291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52,150,649,177,73,81,1.7076,"2008-03-11 16:10:09.970",S04.2008-03-10.300F4X3_000016.tif
1218,414.06,22.96,6.34e+003,25.52,8.70e+003,28.70,22.20,0.77,0.10,108.03,37.17,15340.00,1.72,3.09,94.70,80.21,1.18,70.00,1.00,190.00,3.00,270.00,1217.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,757,653,724,177,73,76,1.7076,"2008-03-11 16:10:10.390",S04.2008-03-10.300F4X3_000016.tif
1219,498.62,25.20,8.38e+003,30.66,1.51e+004,33.19,27.32,0.82,0.18,86.53,36.24,14796.00,3.92,10.21,156.66,96.37,1.63,40.00,1.00,196.00,96.00,272.00,4025.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180,1,799,177,79,52,1.7076,"2008-03-11 16:10:11.031",S04.2008-03-10.300F4X3_000016.tif
1220,384.90,22.14,5.68e+003,25.44,8.62e+003,32.49,17.58,0.54,0.13,99.51,38.67,13135.00,1.47,2.17,84.45,79.96,1.06,-20.00,1.00,196.00,96.00,272.00,4025.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,546,681,880,177,78,72,1.7076,"2008-03-11 16:10:11.031",S04.2008-03-10.300F4X3_000016.tif
1221,589.01,27.39,1.08e+004,35.99,2.44e+004,45.23,22.71,0.50,0.24,105.25,42.41,21261.00,2.75,6.50,142.75,113.13,1.26,-80.00,1.00,228.00,535.00,239.00,3505.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,859,227,0,284,74,86,1.7076,"2008-03-11 16:10:11.262",S04.2008-03-10.300F4X3_000016.tif
1222,364.49,21.54,5.23e+003,25.95,9.15e+003,27.53,24.41,0.89,0.17,114.26,42.95,14282.00,2.21,4.72,100.53,81.59,1.23,-10.00,1.00,169.00,6535.00,247.00,669.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319,498,76,284,76,75,1.7076,"2008-03-11 16:10:11.482",S04.2008-03-10.300F4X3_000016.tif
1223,600.67,27.66,1.11e+004,41.39,3.71e+004,53.04,25.52,0.48,0.33,88.60,41.81,18251.00,5.90,16.46,210.96,130.12,1.62,85.00,1.00,209.00,1178.00,240.00,5953.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417,360,154,284,75,91,1.7076,"2008-03-11 16:10:12.123",S04.2008-03-10.300F4X3_000016.tif
1224,349.91,21.11,4.92e+003,25.38,8.56e+003,27.31,22.13,0.81,0.17,84.43,36.70,10132.00,2.59,5.98,106.77,79.79,1.34,55.00,1.00,200.00,66.00,258.00,1174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50,444,231,284,74,75,1.7076,"2008-03-11 16:10:12.904",S04.2008-03-10.300F4X3_000016.tif
1225,431.55,23.44,6.74e+003,31.04,1.57e+004,34.50,26.23,0.76,0.24,51.82,19.40,7670.00,4.02,10.52,147.58,97.58,1.51,-50.00,1.00,276.00,1.00,246.00,1145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,466,151,307,284,79,78,1.7076,"2008-03-11 16:10:13.114",S04.2008-03-10.300F4X3_000016.tif
1226,367.40,21.63,5.30e+003,30.17,1.44e+004,41.10,15.71,0.38,0.28,97.37,37.28,12268.00,2.73,6.41,112.19,94.85,1.18,70.00,1.00,294.00,6010.00,271.00,4684.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,445,508,388,284,73,83,1.7076,"2008-03-11 16:10:13.325",S04.2008-03-10.300F4X3_000016.tif
1227,723.14,30.34,1.46e+004,36.01,2.44e+004,41.10,30.74,0.75,0.16,114.13,47.26,28304.00,2.35,5.18,146.00,113.20,1.29,-70.00,1.00,218.00,6983.00,266.00,581.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99,456,463,284,78,83,1.7076,"2008-03-11 16:10:13.545",S04.2008-03-10.300F4X3_000016.tif
1228,338.24,20.75,4.68e+003,25.41,8.59e+003,26.33,23.10,0.88,0.18,102.53,38.58,11893.00,2.19,4.67,96.53,79.88,1.21,-35.00,1.00,207.00,11.00,305.00,4141.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484,1,543,284,75,61,1.7076,"2008-03-11 16:10:13.775",S04.2008-03-10.300F4X3_000016.tif
1229,475.29,24.60,7.79e+003,32.06,1.73e+004,40.20,17.76,0.44,0.23,79.53,33.78,12963.00,2.37,5.26,119.02,100.79,1.18,-15.00,1.00,183.00,83.00,249.00,1789.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,488,368,620,284,83,71,1.7076,"2008-03-11 16:10:14.226",S04.2008-03-10.300F4X3_000016.tif
1230,451.96,23.99,7.23e+003,26.35,9.58e+003,27.82,23.44,0.84,0.09,80.05,27.63,12407.00,2.85,6.82,127.33,82.85,1.54,80.00,1.00,183.00,83.00,249.00,1789.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,957,445,705,284,66,76,1.7076,"2008-03-11 16:10:14.226",S04.2008-03-10.300F4X3_000016.tif
1231,309.09,19.84,4.09e+003,26.95,1.02e+004,33.16,18.00,0.54,0.26,77.51,39.75,8216.00,5.56,15.41,147.00,84.72,1.74,-75.00,1.00,229.00,4054.00,234.00,515.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350,600,773,284,71,79,1.7076,"2008-03-11 16:10:14.416",S04.2008-03-10.300F4X3_000016.tif
1232,402.39,22.64,6.07e+003,26.81,1.01e+004,28.22,24.93,0.88,0.16,93.37,37.11,12885.00,2.21,4.74,105.77,84.27,1.26,-75.00,1.00,204.00,0.00,232.00,1159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,406,563,846,284,75,76,1.7076,"2008-03-11 16:10:14.757",S04.2008-03-10.300F4X3_000016.tif
1233,612.34,27.92,1.14e+004,31.06,1.57e+004,35.60,27.06,0.76,0.10,79.12,33.79,16615.00,2.35,5.17,134.34,97.64,1.38,-50.00,1.00,230.00,8970.00,244.00,1783.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,819,231,923,284,77,78,1.7076,"2008-03-11 16:10:14.997",S04.2008-03-10.300F4X3_000016.tif
1234,938.92,34.58,2.16e+004,38.03,2.88e+004,39.00,36.70,0.94,0.09,111.10,37.26,35773.00,1.53,2.39,134.34,119.56,1.12,-75.00,1.00,230.00,8970.00,244.00,1783.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,321,435,0,377,82,82,1.7076,"2008-03-11 16:10:14.997",S04.2008-03-10.300F4X3_000016.tif
